Date,Open,High,Low,Close,Adj Close,Volume
2018-06-07,0.68,0.69,0.67,0.68,0.68,244568000
2018-06-08,0.68,0.68,0.66,0.67,0.67,221887008
2018-06-09,0.67,0.68,0.66,0.66,0.66,175990000
2018-06-10,0.66,0.66,0.56,0.59,0.59,492555008
2018-06-11,0.59,0.6,0.57,0.6,0.6,336547008
2018-06-12,0.6,0.6,0.56,0.56,0.56,309544000
2018-06-13,0.56,0.56,0.52,0.53,0.53,359864992
2018-06-14,0.54,0.57,0.53,0.56,0.56,379824992
2018-06-15,0.56,0.56,0.53,0.54,0.54,241684992
2018-06-16,0.54,0.54,0.52,0.53,0.53,202682000
2018-06-17,0.54,0.54,0.53,0.53,0.53,166028000
2018-06-18,0.53,0.55,0.51,0.54,0.54,276527008
2018-06-19,0.54,0.56,0.53,0.55,0.55,255400000
2018-06-20,0.55,0.55,0.53,0.54,0.54,256920000
2018-06-21,0.54,0.55,0.53,0.53,0.53,194312000
2018-06-22,0.54,0.54,0.48,0.49,0.49,339428992
2018-06-23,0.49,0.5,0.48,0.49,0.49,204927008
2018-06-24,0.49,0.49,0.45,0.48,0.48,369520000
2018-06-25,0.48,0.49,0.48,0.48,0.48,231728992
2018-06-26,0.48,0.48,0.46,0.46,0.46,179426000
2018-06-27,0.46,0.47,0.45,0.47,0.47,215618000
2018-06-28,0.47,0.47,0.45,0.45,0.45,220566000
2018-06-29,0.45,0.46,0.43,0.45,0.45,309777984
2018-06-30,0.45,0.48,0.45,0.47,0.47,345528992
2018-07-01,0.47,0.47,0.45,0.46,0.46,267224992
2018-07-02,0.46,0.49,0.45,0.49,0.49,335919008
2018-07-03,0.49,0.52,0.48,0.49,0.49,410225984
2018-07-04,0.49,0.5,0.48,0.49,0.49,313828992
2018-07-05,0.49,0.5,0.47,0.48,0.48,279999008
2018-07-06,0.48,0.48,0.46,0.48,0.48,245003008
2018-07-07,0.48,0.49,0.47,0.49,0.49,214979008
2018-07-08,0.49,0.49,0.48,0.48,0.48,226644000
2018-07-09,0.48,0.48,0.47,0.47,0.47,206344992
2018-07-10,0.47,0.47,0.44,0.45,0.45,230418000
2018-07-11,0.45,0.45,0.44,0.45,0.45,183887008
2018-07-12,0.45,0.45,0.43,0.44,0.44,182139008
